range_counter,time,requester_id,requester_position_x,requester_position_y,requester_position_z,requester_velocity_x,requester_velocity_y,requester_velocity_z,receiver_id,receiver_position_x,receiver_position_y,receiver_position_z,range_measurement,true_range
36,1.606696551999918e9,2,-1.437970450722609e6,6.7874497293464085e6,-47443.03752484618,1626.2577625099614,291.8032388833642,-7491.309791452167,4,-1.4381653537324348e6,6.7874621673443215e6,-47246.80111992549,277.37935942452845,276.85847223347855
37,1.606696611999918e9,2,-1.3373536594412928e6,6.789979557223888e6,-496496.247308738,1725.7094982380395,-207.6495049266797,-7471.748931618977,1,-1.3373635249857472e6,6.78980500829487e6,-496446.8086186148,184.03574215043855,181.68335551117642
37,1.606696611999918e9,2,-1.3373536594412928e6,6.789979557223888e6,-496496.247308738,1725.7094982380395,-207.6495049266797,-7471.748931618977,3,-1.3373657143808245e6,6.7895561234678645e6,-496981.54562469805,645.8065946003939,644.1707248711766
37,1.606696611999918e9,2,-1.3373536594412928e6,6.789979557223888e6,-496496.247308738,1725.7094982380395,-207.6495049266797,-7471.748931618977,4,-1.3375410311537217e6,6.790006708303404e6,-496295.7333496042,272.2379306497667,275.7737977853773
38,1.606696671999918e9,2,-1.231120583962269e6,6.762533525180716e6,-943408.4195893331,1813.400133380053,-707.0152999372523,-7419.968148465403,1,-1.2311255842378845e6,6.762350563308324e6,-943364.7157889823,189.0470149935812,188.17564048154927
38,1.606696671999918e9,2,-1.231120583962269e6,6.762533525180716e6,-943408.4195893331,1813.400133380053,-707.0152999372523,-7419.968148465403,3,-1.2311108177578119e6,6.762069476221532e6,-943904.867980593,679.79882303806,679.6306500255712
38,1.606696671999918e9,2,-1.231120583962269e6,6.762533525180716e6,-943408.4195893331,1813.400133380053,-707.0152999372523,-7419.968148465403,4,-1.2312996114449159e6,6.76257581323777e6,-943204.5372268934,273.7335635694924,274.6035998059207
39,1.606696731999918e9,2,-1.1199882534668236e6,6.705184661781641e6,-1.3862525110370284e6,1888.9628753006582,-1204.0343031760488,-7336.196181802019,1,-1.1199880279852122e6,6.70499171930136e6,-1.3862144046620305e6,197.3077991819682,196.66964014412167
39,1.606696731999918e9,2,-1.1199882534668236e6,6.705184661781641e6,-1.3862525110370284e6,1888.9628753006582,-1204.0343031760488,-7336.196181802019,3,-1.119956192566792e6,6.704676933803809e6,-1.3867572860551497e6,715.1492358888967,716.6682773106822
39,1.606696731999918e9,2,-1.1199882534668236e6,6.705184661781641e6,-1.3862525110370284e6,1888.9628753006582,-1204.0343031760488,-7336.196181802019,4,-1.1201581398485482e6,6.705242396863864e6,-1.3860462188935312e6,273.8637841144177,273.4066035841798
40,1.606696791999918e9,2,-1.0046935337778906e6,6.618141376254664e6,-1.823119448683447e6,1952.1035193324924,-1696.4555251542556,-7220.803017626192,1,-1.004687774051421e6,6.617936811612041e6,-1.8230865992780135e6,207.26794254143022,207.26541172574767
40,1.606696791999918e9,2,-1.0046935337778906e6,6.618141376254664e6,-1.823119448683447e6,1952.1035193324924,-1696.4555251542556,-7220.803017626192,3,-1.0046388890895814e6,6.617587027857383e6,-1.8236293504485795e6,756.1440879672197,755.1741505200896
40,1.606696791999918e9,2,-1.0046935337778906e6,6.618141376254664e6,-1.823119448683447e6,1952.1035193324924,-1696.4555251542556,-7220.803017626192,4,-1.0048535029854375e6,6.618214749123097e6,-1.8229117442334655e6,273.5329526656016,272.24045204094114
41,1.606696851999918e9,2,-885988.7369147267,6.501746595340042e6,-2.2521265426859553e6,2002.6015446461602,-2182.0478605195176,-7074.297677181539,1,-885977.1949458421,6.501528717684047e6,-2.2520983927712226e6,220.93492076453654,219.99160831063003
41,1.606696851999918e9,2,-885988.7369147267,6.501746595340042e6,-2.2521265426859553e6,2002.6015446461602,-2182.0478605195176,-7074.297677181539,3,-885911.4118125283,6.501142855694054e6,-2.2526380012767958e6,795.3914720220534,795.0286923835107
41,1.606696851999918e9,2,-885988.7369147267,6.501746595340042e6,-2.2521265426859553e6,2002.6015446461602,-2182.0478605195176,-7074.297677181539,4,-886138.038826292,6.501835673396328e6,-2.2519184513212205e6,271.83983643182466,271.1604266591495
42,1.606696911999918e9,2,-764637.1772730601,6.356476244184729e6,-2.6714257464970816e6,2040.3108072683783,-2658.610920667067,-6897.325398908269,1,-764619.6729679564,6.356243339465515e6,-2.671401513651086e6,235.98905534795156,234.81533117396563
42,1.606696911999918e9,2,-764637.1772730601,6.356476244184729e6,-2.6714257464970816e6,2040.3108072683783,-2658.610920667067,-6897.325398908269,3,-764537.273092879,6.355820560582139e6,-2.671934837259216e6,839.7205354014401,836.1071917006595
42,1.606696911999918e9,2,-764637.1772730601,6.356476244184729e6,-2.6714257464970816e6,2040.3108072683783,-2658.610920667067,-6897.325398908269,4,-764775.092862694,6.356580968480987e6,-2.6712183115562084e6,271.94067648918656,270.2168440083144
43,1.606696971999918e9,2,-641408.6991309668,6.182937086043407e6,-3.0792117271948843e6,2065.1597914327576,-3123.985537407817,-6690.66405979074,1,-641385.1276314434,6.182687446540921e6,-3.079190394285485e6,250.91550035923123,251.6556969646776
43,1.606696971999918e9,2,-641408.6991309668,6.182937086043407e6,-3.0792117271948843e6,2065.1597914327576,-3123.985537407817,-6690.66405979074,3,-641286.5188938994,6.182227171857922e6,-3.0797141879113265e6,877.9971728069404,878.2783913145693
43,1.606696971999918e9,2,-641408.6991309668,6.182937086043407e6,-3.0792117271948843e6,2065.1597914327576,-3123.985537407817,-6690.66405979074,4,-641534.5461277504,6.183057270629608e6,-3.079005996884753e6,268.8916857031125,269.4564192341026
44,1.606697031999918e9,2,-517075.1844590708,5.981863944498356e6,-3.4737297013261565e6,2077.1514334257286,-3576.0639219343843,-6455.220045686247,1,-517045.5219341055,5.981595898609936e6,-3.473710014030147e6,270.8025794111695,270.39980271897184
44,1.606697031999918e9,2,-517075.1844590708,5.981863944498356e6,-3.4737297013261565e6,2077.1514334257286,-3576.0639219343843,-6455.220045686247,3,-516931.2343326848,5.981097826330057e6,-3.4742209543089624e6,921.2644987932596,921.4055457833097
44,1.606697031999918e9,2,-517075.1844590708,5.981863944498356e6,-3.4737297013261565e6,2077.1514334257286,-3576.0639219343843,-6455.220045686247,4,-517188.3228678968,5.981999276993977e6,-3.4735267168802144e6,267.50237729341904,268.91981930860277
45,1.606697091999918e9,2,-392406.1715476872,5.754116319656875e6,-3.853283008809863e6,2076.362576157166,-4012.7994154581543,-6192.023620920029,1,-392370.4799411325,5.753828262825638e6,-3.8532634762210255e6,289.53195755293353,290.9160546058248
45,1.606697091999918e9,2,-392406.1715476872,5.754116319656875e6,-3.853283008809863e6,2076.362576157166,-4012.7994154581543,-6192.023620920029,3,-392241.1593667735,5.753292381254238e6,-3.8537581911556753e6,965.7685067412588,965.3505958776587
45,1.606697091999918e9,2,-392406.1715476872,5.754116319656875e6,-3.853283008809863e6,2076.362576157166,-4012.7994154581543,-6192.023620920029,4,-392506.008901288,5.75426636264315e6,-3.85308379407203e6,267.1725109650098,268.6389894898169
46,1.606697151999918e9,2,-268164.34337309893,5.500674445851694e6,-4.216240395256642e6,2062.9428873138922,-4432.215875357582,-5902.2237758922265,1,-268122.7742128098,5.500364872948725e6,-4.216219292633778e6,311.5212273511108,313.0634089630775
46,1.606697151999918e9,2,-268164.34337309893,5.500674445851694e6,-4.216240395256642e6,2062.9428873138922,-4432.215875357582,-5902.2237758922265,3,-267979.1750587112,5.499791470381546e6,-4.216694392061173e6,1012.1044772819902,1009.9733085881223
46,1.606697151999918e9,2,-268164.34337309893,5.500674445851694e6,-4.216240395256642e6,2062.9428873138922,-4432.215875357582,-5902.2237758922265,4,-268250.34030887036,5.500838641041993e6,-4.216045944163174e6,270.76456430996456,268.63871878483013
47,1.606697211999918e9,2,-145101.27030742422,5.222634785823122e6,-4.561042967172848e6,2037.1134392882573,-4832.416565743526,-5587.082591415452,1,-145054.06686412246,5.222302322672696e6,-4.561018344137951e6,335.3479226540927,336.69898321520236
47,1.606697211999918e9,2,-145101.27030742422,5.222634785823122e6,-4.561042967172848e6,2037.1134392882573,-4832.416565743526,-5587.082591415452,3,-144897.0439760875,5.221691995496952e6,-4.561470448757808e6,1053.5881056435974,1055.1315079221326
47,1.606697211999918e9,2,-145101.27030742422,5.222634785823122e6,-4.561042967172848e6,2037.1134392882573,-4832.416565743526,-5587.082591415452,4,-145172.94570647037,5.222812458926793e6,-4.560854233042944e6,269.90667513014574,268.934316120602
48,1.606697271999918e9,2,-23953.162658866553,4.921205011786419e6,-4.886210797221259e6,1999.164815646204,-5211.5926196116625,-5247.969150459086,1,-23900.660680184686,4.92084844612473e6,-4.8861804896992305e6,361.83369230981737,361.68228426746987
48,1.606697271999918e9,2,-23953.162658866553,4.921205011786419e6,-4.886210797221259e6,1999.164815646204,-5211.5926196116625,-5247.969150459086,3,-23731.16007891771,4.920202102772537e6,-4.88660626185258e6,1103.1230101548558,1100.683383292421
48,1.606697271999918e9,2,-23953.162658866553,4.921205011786419e6,-4.886210797221259e6,1999.164815646204,-5211.5926196116625,-5247.969150459086,4,-24010.09847757586,4.921395378549538e6,-4.886028682868237e6,268.77324797565217,269.53075803920876
49,1.606697331999918e9,2,94563.2335311598,4.597698490842454e6,-5.190349152000518e6,1949.4548204582798,-5568.03099474358,-4886.353015172884,1,94620.6060935108,4.597316804147009e6,-5.190310795904409e6,384.43788304329644,387.8756688674535
49,1.606697331999918e9,2,94563.2335311598,4.597698490842454e6,-5.190349152000518e6,1949.4548204582798,-5568.03099474358,-4886.353015172884,3,94801.55758673493,4.59663566456378e6,-5.190706971590863e6,1147.2400269961618,1146.4872059213592
49,1.606697331999918e9,2,94563.2335311598,4.597698490842454e6,-5.190349152000518e6,1949.4548204582798,-5568.03099474358,-4886.353015172884,4,94521.38720053268,4.597900666590847e6,-5.190174498132881e6,275.33326462669726,270.4258162707371
50,1.606697391999918e9,2,209754.59061369154,4.2535283145205425e6,-5.472154311169444e6,1888.4057936479157,-5900.121782529236,-4503.797227337506,1,209816.31596185005,4.2531207100657495e6,-5.472105362155965e6,413.712797208635,415.1474630694371
50,1.606697391999918e9,2,209754.59061369154,4.2535283145205425e6,-5.472154311169444e6,1888.4057936479157,-5900.121782529236,-4503.797227337506,3,210007.62124864152,4.252406303852838e6,-5.472468780516844e6,1191.041119585312,1192.4023696384618
50,1.606697391999918e9,2,209754.59061369154,4.2535283145205425e6,-5.472154311169444e6,1888.4057936479157,-5900.121782529236,-4503.797227337506,4,209728.11186934437,4.253741320948397e6,-5.4719878897805745e6,277.86618074696065,271.6043830327423
51,1.606697451999918e9,2,320954.7839980563,3.8902009007572457e6,-5.7304189639048595e6,1816.501639868513,-6206.365092294191,-4101.951167446574,1,321020.25809034216,3.889766830720245e6,-5.730356719597037e6,443.6971105173176,443.3711849442299
51,1.606697451999918e9,2,320954.7839980563,3.8902009007572457e6,-5.7304189639048595e6,1816.501639868513,-6206.365092294191,-4101.951167446574,3,321220.76110387006,3.8890209908705787e6,-5.730684352753933e6,1236.4230513872358,1238.2901124873842
51,1.606697451999918e9,2,320954.7839980563,3.8902009007572457e6,-5.7304189639048595e6,1816.501639868513,-6206.365092294191,-4101.951167446574,4,320943.8753830789,3.89042367583892e6,-5.730261470470572e6,275.64295773232044,273.04196882408775
52,1.606697511999918e9,2,427528.4885964928,3.5093092066729716e6,-5.964037164477103e6,1734.2845351066705,-6485.37713421702,-3682.5430218668475,1,427597.0259902301,3.508848397954276e6,-5.963958788966215e6,470.8611108016321,472.4243540222299
52,1.606697511999918e9,2,427528.4885964928,3.5093092066729716e6,-5.964037164477103e6,1734.2845351066705,-6485.37713421702,-3682.5430218668475,3,427805.5235065461,3.5080732505875197e6,-5.964247771400842e6,1286.2125494529748,1284.0136536970185
52,1.606697511999918e9,2,427528.4885964928,3.5093092066729716e6,-5.964037164477103e6,1734.2845351066705,-6485.37713421702,-3682.5430218668475,4,427533.27357839857,3.5095406170452335e6,-5.963889210013303e6,276.83442549321654,274.70744402125905
53,1.606697571999918e9,2,528874.5704991453,3.112525594047475e6,-6.172008832631371e6,1642.3514036718125,-6735.895763160419,-3247.372189756338,1,528945.4109496523,3.1120380704245945e6,-6.171911384680996e6,500.4525334408025,502.18896376472577
53,1.606697571999918e9,2,528874.5704991453,3.112525594047475e6,-6.172008832631371e6,1642.3514036718125,-6735.895763160419,-3247.372189756338,3,529160.6645621054,3.111236020623857e6,-6.172159041463516e6,1327.3794724277009,1329.440529326953
53,1.606697571999918e9,2,528874.5704991453,3.112525594047475e6,-6.172008832631371e6,1642.3514036718125,-6735.895763160419,-3247.372189756338,4,528895.0908794696,3.112764446817565e6,-6.171870938152664e6,275.59109096537196,276.5621431901434
54,1.606697631999918e9,2,624429.2610814495,2.7015943778810725e6,-6.353443796977767e6,1541.3501916052826,-6956.785446742634,-2798.301603551826,1,624501.5769763417,2.701080480054561e6,-6.353324260412616e6,532.94582042712,532.55004943698
54,1.606697631999918e9,2,624429.2610814495,2.7015943778810725e6,-6.353443796977767e6,1541.3501916052826,-6956.785446742634,-2798.301603551826,3,624722.3253541918,2.700254196072556e6,-6.353528132488454e6,1375.0380676662028,1374.4404047462697
54,1.606697631999918e9,2,624429.2610814495,2.7015943778810725e6,-6.353443796977767e6,1541.3501916052826,-6956.785446742634,-2798.301603551826,4,624465.4746150338,2.7018394332372453e6,-6.35331638926561e6,278.85057283492205,278.5610753869215
55,1.606697691999918e9,2,713669.1076199603,2.278324095987311e6,-6.50756537315332e6,1431.9759033365772,-7147.04157522759,-2337.2499339382102,1,713742.0129821973,2.2777844971377677e6,-6.507420690041362e6,562.8864307500876,563.3962310462149
55,1.606697691999918e9,2,713669.1076199603,2.278324095987311e6,-6.50756537315332e6,1431.9759033365772,-7147.04157522759,-2337.2499339382102,3,713966.9836269617,2.276936893008081e6,-6.507578557188448e6,1419.0911571634504,1418.8854921785705
55,1.606697691999918e9,2,713669.1076199603,2.278324095987311e6,-6.50756537315332e6,1431.9759033365772,-7147.04157522759,-2337.2499339382102,4,713720.8871125926,2.2785740788168404e6,-6.507448782121057e6,283.6013626453483,280.65280992868827
56,1.606697751999918e9,2,796113.6477867856,1.8445795430136567e6,-6.633713474414639e6,1314.9665765371853,-7305.794329357799,-1866.1837910179818,1,796186.2085064716,1.8440152604983074e6,-6.633540580028258e6,592.7537197541891,594.6194446974873
56,1.606697751999918e9,2,796113.6477867856,1.8445795430136567e6,-6.633713474414639e6,1314.9665765371853,-7305.794329357799,-1866.1837910179818,3,796414.1289117592,1.843149475229232e6,-6.633650482528871e6,1465.8924324518844,1462.651958665235
56,1.606697751999918e9,2,796113.6477867856,1.8445795430136567e6,-6.633713474414639e6,1314.9665765371853,-7305.794329357799,-1866.1837910179818,4,796180.7804321644,1.8448331561560398e6,-6.633607931199933e6,280.3709585189058,282.7822275805068
57,1.606697811999918e9,2,871327.9035230282,1.4022735687638405e6,-6.731347251415192e6,1191.0988514803012,-7432.311988998579,-1387.10981961528,1,871399.1483336234,1.4016859730098362e6,-6.731143110274868e6,626.012876849001,626.113566642229
57,1.606697811999918e9,2,871327.9035230282,1.4022735687638405e6,-6.731347251415192e6,1191.0988514803012,-7432.311988998579,-1387.10981961528,3,871628.7570982387,1.4008053466597623e6,-6.731203368160189e6,1504.4825910540885,1505.6199426451753
57,1.606697811999918e9,2,871327.9035230282,1.4022735687638405e6,-6.731347251415192e6,1191.0988514803012,-7432.311988998579,-1387.10981961528,4,871410.0905064706,1.4025295079141592e6,-6.731252887437651e6,279.30553223658137,284.89315395536795
58,1.606697871999918e9,2,938924.537412205,953358.7148956023,-6.800047255708312e6,1061.1835993403304,-7526.003722916245,-902.0667476209288,1,938993.4700442322,952749.5320416717,-6.79980889914747e6,659.1738087417325,657.7760313189843
58,1.606697871999918e9,2,938924.537412205,953358.7148956023,-6.800047255708312e6,1061.1835993403304,-7526.003722916245,-902.0667476209288,3,939223.527694081,951857.580053971,-6.799818128575257e6,1550.2995403101745,1547.6757556146833
58,1.606697871999918e9,2,938924.537412205,953358.7148956023,-6.800047255708312e6,1061.1835993403304,-7526.003722916245,-902.0667476209288,4,939021.3945842669,953615.6807660746,-6.799964103923122e6,284.6249973168212,286.926802072516
59,1.606697931999918e9,2,998565.7762376242,499818.68443903676,-6.839517125749644e6,926.0613178698986,-7586.4219907599445,-413.11740461965786,1,998631.388007255,499189.996911504,-6.839241689491124e6,687.4422599001022,689.5056519687284
59,1.606697931999918e9,2,998565.7762376242,499818.68443903676,-6.839517125749644e6,926.0613178698986,-7586.4219907599445,-413.11740461965786,3,998860.6874109589,498290.3821871369,-6.83919881625335e6,1591.6138428421534,1588.7105805497076
59,1.606697931999918e9,2,998565.7762376242,499818.68443903676,-6.839517125749644e6,926.0613178698986,-7586.4219907599445,-413.11740461965786,4,998676.8355724193,500075.3961859754,-6.83944512269461e6,286.1191366697951,288.8244047785443
60,1.606697991999918e9,2,1.0499650474805154e6,43659.69021631155,-6.849584792316869e6,786.5974012420708,-7613.264256094169,77.65929344716763,1,1.0500263304797402e6,43013.931179940795,-6.849269554385183e6,721.8748516802289,721.2040575467059
60,1.606697991999918e9,2,1.0499650474805154e6,43659.69021631155,-6.849584792316869e6,786.5974012420708,-7613.264256094169,77.65929344716763,3,1.050253706210755e6,42110.43682047551,-6.849173824263444e6,1628.813368147478,1628.6204861749616
60,1.606697991999918e9,2,1.0499650474805154e6,43659.69021631155,-6.849584792316869e6,786.5974012420708,-7613.264256094169,77.65929344716763,4,1.050089759156758e6,43914.898259137,-6.849523781453895e6,288.66829456037806,290.5279207146719
