range_counter,time,requester_id,requester_position_x,requester_position_y,requester_position_z,requester_velocity_x,requester_velocity_y,requester_velocity_z,receiver_id,receiver_position_x,receiver_position_y,receiver_position_z,range_measurement,true_range
38,1.606696671999918e9,3,-1.2311108177578119e6,6.762069476221532e6,-943904.867980593,1813.7682646020685,-707.7180248819295,-7420.1314992783755,1,-1.2311255842378845e6,6.762350563308324e6,-943364.7157889823,607.2778504788823,609.0914458411019
38,1.606696671999918e9,3,-1.2311108177578119e6,6.762069476221532e6,-943904.867980593,1813.7682646020685,-707.7180248819295,-7420.1314992783755,2,-1.231120583962269e6,6.762533525180716e6,-943408.4195893331,677.8621367068899,679.6306500255712
38,1.606696671999918e9,3,-1.2311108177578119e6,6.762069476221532e6,-943904.867980593,1813.7682646020685,-707.7180248819295,-7420.1314992783755,4,-1.2312996114449159e6,6.76257581323777e6,-943204.5372268934,886.0748219989229,884.580914830001
39,1.606696731999918e9,3,-1.119956192566792e6,6.704676933803809e6,-1.3867572860551497e6,1889.3373878664713,-1204.7872059877038,-7336.309338450048,1,-1.1199880279852122e6,6.70499171930136e6,-1.3862144046620305e6,627.8018981305281,628.349910741934
39,1.606696731999918e9,3,-1.119956192566792e6,6.704676933803809e6,-1.3867572860551497e6,1889.3373878664713,-1204.7872059877038,-7336.309338450048,2,-1.1199882534668236e6,6.705184661781641e6,-1.3862525110370284e6,714.4466213125696,716.6682773106822
39,1.606696731999918e9,3,-1.119956192566792e6,6.704676933803809e6,-1.3867572860551497e6,1889.3373878664713,-1204.7872059877038,-7336.309338450048,4,-1.1201581398485482e6,6.705242396863864e6,-1.3860462188935312e6,932.6278627077012,930.6705567640959
40,1.606696791999918e9,3,-1.0046388890895814e6,6.617587027857383e6,-1.8236293504485795e6,1952.4812644788215,-1697.2561624550774,-7220.85972328922,1,-1.004687774051421e6,6.617936811612041e6,-1.8230865992780135e6,647.6474571900418,647.5471007328428
40,1.606696791999918e9,3,-1.0046388890895814e6,6.617587027857383e6,-1.8236293504485795e6,1952.4812644788215,-1697.2561624550774,-7220.85972328922,2,-1.0046935337778906e6,6.618141376254664e6,-1.823119448683447e6,754.6602578521018,755.1741505200896
40,1.606696791999918e9,3,-1.0046388890895814e6,6.617587027857383e6,-1.8236293504485795e6,1952.4812644788215,-1697.2561624550774,-7220.85972328922,4,-1.0048535029854375e6,6.618214749123097e6,-1.8229117442334655e6,980.6444251146479,977.2675128618224
41,1.606696851999918e9,3,-885911.4118125283,6.501142855694054e6,-2.2526380012767958e6,2002.9792631771627,-2182.892992925562,-7074.291881740253,1,-885977.1949458421,6.501528717684047e6,-2.2520983927712226e6,669.0075418737018,666.6290086976965
41,1.606696851999918e9,3,-885911.4118125283,6.501142855694054e6,-2.2526380012767958e6,2002.9792631771627,-2182.892992925562,-7074.291881740253,2,-885988.7369147267,6.501746595340042e6,-2.2521265426859553e6,794.0174357898889,795.0286923835107
41,1.606696851999918e9,3,-885911.4118125283,6.501142855694054e6,-2.2526380012767958e6,2002.9792631771627,-2182.892992925562,-7074.291881740253,4,-886138.038826292,6.501835673396328e6,-2.2519184513212205e6,1028.938938787805,1024.2598842682125
42,1.606696911999918e9,3,-764537.273092879,6.355820560582139e6,-2.671934837259216e6,2040.685163621139,-2659.49651374579,-6897.251326489651,1,-764619.6729679564,6.356243339465515e6,-2.671401513651086e6,689.3671211332185,685.5405127562499
42,1.606696911999918e9,3,-764537.273092879,6.355820560582139e6,-2.671934837259216e6,2040.685163621139,-2659.49651374579,-6897.251326489651,2,-764637.1772730601,6.356476244184729e6,-2.6714257464970816e6,838.0722200666911,836.1071917006595
42,1.606696911999918e9,3,-764537.273092879,6.355820560582139e6,-2.671934837259216e6,2040.685163621139,-2659.49651374579,-6897.251326489651,4,-764775.092862694,6.356580968480987e6,-2.6712183115562084e6,1074.0647984424563,1071.535113104266
43,1.606696971999918e9,3,-641286.5188938994,6.182227171857922e6,-3.0797141879113265e6,2065.5274049970194,-3124.906758925548,-6690.516250923147,1,-641385.1276314434,6.182687446540921e6,-3.079190394285485e6,706.4283566515725,704.227398928504
43,1.606696971999918e9,3,-641286.5188938994,6.182227171857922e6,-3.0797141879113265e6,2065.5274049970194,-3124.906758925548,-6690.516250923147,2,-641408.6991309668,6.182937086043407e6,-3.0792117271948843e6,881.0756752290027,878.2783913145693
43,1.606696971999918e9,3,-641286.5188938994,6.182227171857922e6,-3.0797141879113265e6,2065.5274049970194,-3124.906758925548,-6690.516250923147,4,-641534.5461277504,6.183057270629608e6,-3.079005996884753e6,1118.9195517620126,1118.979896872698
44,1.606697031999918e9,3,-516931.2343326848,5.981097826330057e6,-3.4742209543089624e6,2077.5089228234133,-3577.015175949562,-6454.993474337893,1,-517045.5219341055,5.981595898609936e6,-3.473710014030147e6,724.0526522129178,722.632424084604
44,1.606697031999918e9,3,-516931.2343326848,5.981097826330057e6,-3.4742209543089624e6,2077.5089228234133,-3577.015175949562,-6454.993474337893,2,-517075.1844590708,5.981863944498356e6,-3.4737297013261565e6,922.557058455969,921.4055457833097
44,1.606697031999918e9,3,-516931.2343326848,5.981097826330057e6,-3.4742209543089624e6,2077.5089228234133,-3577.015175949562,-6454.993474337893,4,-517188.3228678968,5.981999276993977e6,-3.4735267168802144e6,1165.768396928222,1166.4790704908469
45,1.606697091999918e9,3,-392241.1593667735,5.753292381254238e6,-3.8537581911556753e6,2076.706603707161,-4013.7743902190778,-6191.713799904917,1,-392370.4799411325,5.753828262825638e6,-3.8532634762210255e6,741.8772718665139,740.6994910787232
45,1.606697091999918e9,3,-392241.1593667735,5.753292381254238e6,-3.8537581911556753e6,2076.706603707161,-4013.7743902190778,-6191.713799904917,2,-392406.1715476872,5.754116319656875e6,-3.853283008809863e6,967.6387848566808,965.3505958776587
45,1.606697091999918e9,3,-392241.1593667735,5.753292381254238e6,-3.8537581911556753e6,2076.706603707161,-4013.7743902190778,-6191.713799904917,4,-392506.008901288,5.75426636264315e6,-3.85308379407203e6,1216.6717834729252,1213.9178095356756
46,1.606697151999918e9,3,-267979.1750587112,5.499791470381546e6,-4.216694392061173e6,2063.2701960077575,-4433.207581209031,-5901.826812812173,1,-268122.7742128098,5.500364872948725e6,-4.216219292633778e6,760.3307175231683,758.3737119757528
46,1.606697151999918e9,3,-267979.1750587112,5.499791470381546e6,-4.216694392061173e6,2063.2701960077575,-4433.207581209031,-5901.826812812173,2,-268164.34337309893,5.500674445851694e6,-4.216240395256642e6,1012.992932353051,1009.9733085881223
46,1.606697151999918e9,3,-267979.1750587112,5.499791470381546e6,-4.216694392061173e6,2063.2701960077575,-4433.207581209031,-5901.826812812173,4,-268250.34030887036,5.500838641041993e6,-4.216045944163174e6,1257.881583205841,1261.182643955426
47,1.606697211999918e9,3,-144897.0439760875,5.221691995496952e6,-4.561470448757808e6,2037.420887795479,-4833.4173733560765,-5586.59523838728,1,-145054.06686412246,5.222302322672696e6,-4.561018344137951e6,773.7274405735635,775.5991465404741
47,1.606697211999918e9,3,-144897.0439760875,5.221691995496952e6,-4.561470448757808e6,2037.420887795479,-4833.4173733560765,-5586.59523838728,2,-145101.27030742422,5.222634785823122e6,-4.561042967172848e6,1055.227933265715,1055.1315079221326
47,1.606697211999918e9,3,-144897.0439760875,5.221691995496952e6,-4.561470448757808e6,2037.420887795479,-4833.4173733560765,-5586.59523838728,4,-145172.94570647037,5.222812458926793e6,-4.560854233042944e6,1304.8600126677466,1308.1597263654521
48,1.606697271999918e9,3,-23731.16007891771,4.920202102772537e6,-4.88660626185258e6,1999.4494272992085,-5212.5943623566,-5247.388918593609,1,-23900.660680184686,4.92084844612473e6,-4.8861804896992305e6,791.1829536530079,792.3207111529505
48,1.606697271999918e9,3,-23731.16007891771,4.920202102772537e6,-4.88660626185258e6,1999.4494272992085,-5212.5943623566,-5247.388918593609,2,-23953.162658866553,4.921205011786419e6,-4.886210797221259e6,1099.331738438481,1100.683383292421
48,1.606697271999918e9,3,-23731.16007891771,4.920202102772537e6,-4.88660626185258e6,1999.4494272992085,-5212.5943623566,-5247.388918593609,4,-24010.09847757586,4.921395378549538e6,-4.886028682868237e6,1358.448363378407,1354.7365771168809
49,1.606697331999918e9,3,94801.55758673493,4.59663566456378e6,-5.190706971590863e6,1949.7138125743404,-5569.025016122812,-4885.678197159014,1,94620.6060935108,4.597316804147009e6,-5.190310795904409e6,806.146365304093,808.48608477723
49,1.606697331999918e9,3,94801.55758673493,4.59663566456378e6,-5.190706971590863e6,1949.7138125743404,-5569.025016122812,-4885.678197159014,2,94563.2335311598,4.597698490842454e6,-5.190349152000518e6,1146.2191244425326,1146.4872059213592
49,1.606697331999918e9,3,94801.55758673493,4.59663566456378e6,-5.190706971590863e6,1949.7138125743404,-5569.025016122812,-4885.678197159014,4,94521.38720053268,4.597900666590847e6,-5.190174498132881e6,1398.1259553061022,1400.804610659303
50,1.606697391999918e9,3,210007.62124864152,4.252406303852838e6,-5.472468780516844e6,1888.6366170839367,-5901.099038980844,-4503.02696751828,1,209816.31596185005,4.2531207100657495e6,-5.472105362155965e6,823.6092704569307,824.0429933108248
50,1.606697391999918e9,3,210007.62124864152,4.252406303852838e6,-5.472468780516844e6,1888.6366170839367,-5901.099038980844,-4503.02696751828,2,209754.59061369154,4.2535283145205425e6,-5.472154311169444e6,1191.9457766341302,1192.4023696384618
50,1.606697391999918e9,3,210007.62124864152,4.252406303852838e6,-5.472468780516844e6,1888.6366170839367,-5901.099038980844,-4503.02696751828,4,209728.11186934437,4.253741320948397e6,-5.4719878897805745e6,1444.4322270694909,1446.254486173921
51,1.606697451999918e9,3,321220.76110387006,3.8890209908705787e6,-5.730684352753933e6,1816.702007634682,-6207.316229453959,-4101.085489417722,1,321020.25809034216,3.889766830720245e6,-5.730356719597037e6,838.0449170751568,838.9410141847327
51,1.606697451999918e9,3,321220.76110387006,3.8890209908705787e6,-5.730684352753933e6,1816.702007634682,-6207.316229453959,-4101.085489417722,2,320954.7839980563,3.8902009007572457e6,-5.7304189639048595e6,1239.8009313611258,1238.2901124873842
51,1.606697451999918e9,3,321220.76110387006,3.8890209908705787e6,-5.730684352753933e6,1816.702007634682,-6207.316229453959,-4101.085489417722,4,320943.8753830789,3.89042367583892e6,-5.730261470470572e6,1490.5105972433337,1490.9796270803295
52,1.606697511999918e9,3,427805.5235065461,3.5080732505875197e6,-5.964247771400842e6,1734.452454891969,-6486.292603694795,-3681.5828733403705,1,427597.0259902301,3.508848397954276e6,-5.963958788966215e6,851.3396750276416,853.1327575598247
52,1.606697511999918e9,3,427805.5235065461,3.5080732505875197e6,-5.964247771400842e6,1734.452454891969,-6486.292603694795,-3681.5828733403705,2,427528.4885964928,3.5093092066729716e6,-5.964037164477103e6,1283.9967888754704,1284.0136536970185
52,1.606697511999918e9,3,427805.5235065461,3.5080732505875197e6,-5.964247771400842e6,1734.452454891969,-6486.292603694795,-3681.5828733403705,4,427533.27357839857,3.5095406170452335e6,-5.963889210013303e6,1536.2523645359731,1534.8780450686027
53,1.606697571999918e9,3,529160.6645621054,3.111236020623857e6,-6.172159041463516e6,1642.485204507038,-6736.765924777654,-3246.319459576327,1,528945.4109496523,3.1120380704245945e6,-6.171911384680996e6,867.9097179067492,866.5747991171983
53,1.606697571999918e9,3,529160.6645621054,3.111236020623857e6,-6.172159041463516e6,1642.485204507038,-6736.765924777654,-3246.319459576327,2,528874.5704991453,3.112525594047475e6,-6.172008832631371e6,1328.7214913633231,1329.440529326953
53,1.606697571999918e9,3,529160.6645621054,3.111236020623857e6,-6.172159041463516e6,1642.485204507038,-6736.765924777654,-3246.319459576327,4,528895.0908794696,3.112764446817565e6,-6.171870938152664e6,1581.354298303483,1577.852822111059
54,1.606697631999918e9,3,624722.3253541918,2.700254196072556e6,-6.353528132488454e6,1541.4485384159418,-6957.600622883854,-2797.1591032807055,1,624501.5769763417,2.701080480054561e6,-6.353324260412616e6,879.6706489625469,879.2263011011321
54,1.606697631999918e9,3,624722.3253541918,2.700254196072556e6,-6.353528132488454e6,1541.4485384159418,-6957.600622883854,-2797.1591032807055,2,624429.2610814495,2.7015943778810725e6,-6.353443796977767e6,1372.0531059851976,1374.4404047462697
54,1.606697631999918e9,3,624722.3253541918,2.700254196072556e6,-6.353528132488454e6,1541.4485384159418,-6957.600622883854,-2797.1591032807055,4,624465.4746150338,2.7018394332372453e6,-6.35331638926561e6,1621.9382346013779,1619.8099774165646
55,1.606697691999918e9,3,713966.9836269617,2.276936893008081e6,-6.507578557188448e6,1432.0378140618318,-7147.792189084982,-2336.0214235132303,1,713742.0129821973,2.2777844971377677e6,-6.507420690041362e6,886.9919029173581,891.0480277723019
55,1.606697691999918e9,3,713966.9836269617,2.276936893008081e6,-6.507578557188448e6,1432.0378140618318,-7147.792189084982,-2336.0214235132303,2,713669.1076199603,2.278324095987311e6,-6.50756537315332e6,1420.590609550532,1418.8854921785705
55,1.606697691999918e9,3,713966.9836269617,2.276936893008081e6,-6.507578557188448e6,1432.0378140618318,-7147.792189084982,-2336.0214235132303,4,713720.8871125926,2.2785740788168404e6,-6.507448782121057e6,1660.2674522267541,1660.6572298053939
56,1.606697751999918e9,3,796414.1289117592,1.843149475229232e6,-6.633650482528871e6,1314.9914298452686,-7306.471000284005,-1864.873962857467,1,796186.2085064716,1.8440152604983074e6,-6.633540580028258e6,900.8880732258466,902.0035492919086
56,1.606697751999918e9,3,796414.1289117592,1.843149475229232e6,-6.633650482528871e6,1314.9914298452686,-7306.471000284005,-1864.873962857467,2,796113.6477867856,1.8445795430136567e6,-6.633713474414639e6,1460.8936053833775,1462.651958665235
56,1.606697751999918e9,3,796414.1289117592,1.843149475229232e6,-6.633650482528871e6,1314.9914298452686,-7306.471000284005,-1864.873962857467,4,796180.7804321644,1.8448331561560398e6,-6.633607931199933e6,1696.7879804971312,1700.3069110662223
57,1.606697811999918e9,3,871628.7570982387,1.4008053466597623e6,-6.731203368160189e6,1191.0864041927239,-7432.905652504302,-1385.7242781861787,1,871399.1483336234,1.4016859730098362e6,-6.731143110274868e6,912.9007545471857,912.0602863714037
57,1.606697811999918e9,3,871628.7570982387,1.4008053466597623e6,-6.731203368160189e6,1191.0864041927239,-7432.905652504302,-1385.7242781861787,2,871327.9035230282,1.4022735687638405e6,-6.731347251415192e6,1507.5174931668532,1505.6199426451753
57,1.606697811999918e9,3,871628.7570982387,1.4008053466597623e6,-6.731203368160189e6,1191.0864041927239,-7432.905652504302,-1385.7242781861787,4,871410.0905064706,1.4025295079141592e6,-6.731252887437651e6,1739.1377762932912,1738.6774480504607
58,1.606697871999918e9,3,939223.527694081,951857.580053971,-6.799818128575257e6,1061.1339935424198,-7526.505750442413,-900.6119767370681,1,938993.4700442322,952749.5320416717,-6.79980889914747e6,918.2729654141666,921.1894772273295
58,1.606697871999918e9,3,939223.527694081,951857.580053971,-6.799818128575257e6,1061.1339935424198,-7526.505750442413,-900.6119767370681,2,938924.537412205,953358.7148956023,-6.800047255708312e6,1550.2727630248291,1547.6757556146833
58,1.606697871999918e9,3,939223.527694081,951857.580053971,-6.799818128575257e6,1061.1339935424198,-7526.505750442413,-900.6119767370681,4,939021.3945842669,953615.6807660746,-6.799964103923122e6,1774.4580640158435,1775.6927409229518
59,1.606697931999918e9,3,998860.6874109589,498290.3821871369,-6.83919881625335e6,925.9750709306566,-7586.824232206657,-411.60071501028966,1,998631.388007255,499189.996911504,-6.839241689491124e6,931.9851708722834,929.366979913887
59,1.606697931999918e9,3,998860.6874109589,498290.3821871369,-6.83919881625335e6,925.9750709306566,-7586.824232206657,-411.60071501028966,2,998565.7762376242,499818.68443903676,-6.839517125749644e6,1589.0630254589867,1588.7105805497076
59,1.606697931999918e9,3,998860.6874109589,498290.3821871369,-6.83919881625335e6,925.9750709306566,-7586.824232206657,-411.60071501028966,4,998676.8355724193,500075.3961859754,-6.83944512269461e6,1815.3771570855165,1811.2822357627538
60,1.606697991999918e9,3,1.050253706210755e6,42110.43682047551,-6.849173824263444e6,786.475412209902,-7613.5591908180595,79.22981074709512,1,1.0500263304797402e6,43013.931179940795,-6.849269554385183e6,935.563326285216,936.5714264530727
60,1.606697991999918e9,3,1.050253706210755e6,42110.43682047551,-6.849173824263444e6,786.475412209902,-7613.5591908180595,79.22981074709512,2,1.0499650474805154e6,43659.69021631155,-6.849584792316869e6,1627.1044568812672,1628.6204861749616
60,1.606697991999918e9,3,1.050253706210755e6,42110.43682047551,-6.849173824263444e6,786.475412209902,-7613.5591908180595,79.22981074709512,4,1.050089759156758e6,43914.898259137,-6.849523781453895e6,1843.9443339240727,1845.3806532201233
